Lot,Wafer,Mask,Row,Column,DieLabel,TestSite,Name,Date,AnalysisType,AnalysisWavelength [nm],IL(ref-01) [dB],IL(ref-02) [dB],Rsq_REF,Rsq_Spiral01,Rsq_Spiral02,Error_flag
AL810962,D09,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200117_173745,LOSS,1310.0,-40.70494785881601,0.9921480809252932,0.41562134185996313,0.0,,
AL810962,D09,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200117_173745,LOSS,1310.0,-48.53555364107888,0.9932277085361287,0.019128602624024604,0.0,,
AL810962,D09,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200117_173745,LOSS,1310.0,-11.544084827415645,0.9955465076569507,0.9627784472796345,0.0,,
AL810962,D09,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200117_173745,LOSS,1310.0,-8.634701232804218,0.9963417476303161,0.9839620689901506,0.0,,
AL810962,D09,SIPP21e,9,0,(9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200117_173745,LOSS,1310.0,-9.178149160754401,0.994598053342127,0.989438974150961,0.0,,
AL810962,D10,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191115_212501,LOSS,1550.0,-13.01371344657673,0.9308879633323394,0.9665840372323007,0.0,,
AL810962,D10,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191115_212501,LOSS,1550.0,-24.90174576006939,0.983002232569049,0.6451878902731681,0.0,,
AL810962,D10,SIPP21e,0,3,(0|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191115_212501,LOSS,1550.0,-46.961274718734785,0.9283297332675076,0.3379606898697656,0.0,,
AL810962,D10,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191115_212501,LOSS,1550.0,-37.981938869023,0.9443466021400907,0.6668713825460719,0.0,,
AL810962,D10,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191115_212501,LOSS,1550.0,-49.72117486259958,0.9514485691191756,0.15671279653238612,0.0,,
AL810962,D10,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191115_212501,LOSS,1550.0,-13.33546720832237,0.9484124792028442,0.9317658961462036,0.0,,
AL810962,D10,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191115_212501,LOSS,1550.0,-13.843613322314923,0.9629673486772593,0.9591859569849202,0.0,,
AL810962,D10,SIPP21e,6,0,(6|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191115_212501,LOSS,1550.0,-13.84878995176041,0.9525967791427121,0.9559876886423655,0.0,,
AL810962,D10,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191115_212501,LOSS,1310.0,-22.15546851723775,0.998479055495154,0.997991052124716,0.0,,
AL810962,D10,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191115_212501,LOSS,1310.0,-50.70050433747019,0.9975466619693016,0.24873953419535544,0.0,,
AL810962,D10,SIPP21e,0,3,(0|3),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191115_212501,LOSS,1310.0,-30.778228839713847,0.9979144851137846,0.7145116503440915,0.0,,
AL810962,D10,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191115_212501,LOSS,1310.0,-46.15011774626328,0.9978564643254108,0.3185728479453809,0.0,,
AL810962,D10,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191115_212501,LOSS,1310.0,-39.73598965871497,0.9981468329404838,0.7018882396296182,0.0,,
AL810962,D10,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191115_212501,LOSS,1310.0,-26.058084505057195,0.9985856543094599,0.7631909626468258,0.0,,
AL810962,D10,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191115_212501,LOSS,1310.0,-17.961555445443082,0.998517531488552,0.9956415051012274,0.0,,
AL810962,D10,SIPP21e,6,0,(6|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191115_212501,LOSS,1310.0,-19.09284325446788,0.9984611131053204,0.9948546084869676,0.0,,
AL810962,D10,SIPP21e,-2,-2,(-2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-55.086052804865176,-53.65610172247398,0.9771152713751122,0.5229431684335795,0.09436633480810308,
AL810962,D10,SIPP21e,-2,2,(-2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-57.23479211909216,-54.28417061257278,0.980416268986997,0.025812859697935453,0.06101185515329399,
AL810962,D10,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-13.43717839373494,-54.030517823659466,0.9620158277959975,0.9851683581558864,0.19864068619187414,
AL810962,D10,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-13.139764256455237,-53.94211693489342,0.9705611391133009,0.9888983187254321,0.22502331876641246,
AL810962,D10,SIPP21e,-9,0,(-9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-13.405538614288162,-54.05341068803864,0.9412700023233456,0.9735126608688319,0.2438713189593794,
AL810962,D10,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-12.976231127111532,-54.089116633462254,0.9582711722578454,0.98884253809376,0.15507056925643625,
AL810962,D10,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-24.820821547837113,-57.0717090061662,0.9852224478074618,0.6415242857961181,0.0235774703249233,
AL810962,D10,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-13.205702753307833,-54.37149204641173,0.946790163099476,0.9724706513171165,0.06847708841341782,
AL810962,D10,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-14.482921901049849,-53.988522603875026,0.968839646099653,0.9857077533604661,0.01818127921535706,
AL810962,D10,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-58.88633188523818,-53.97477156377863,0.9770659940733258,0.5587957273616181,0.23144398097663066,
AL810962,D10,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-54.37881513296452,-54.25121762191702,0.9682755311034582,0.09608027564362842,0.23861432312850417,
AL810962,D10,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-13.240820783521485,-54.09964140939337,0.9627797020693815,0.9724130410407846,0.28922053145822757,
AL810962,D10,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-13.58655430352519,-54.389147715504805,0.9513259017299013,0.9773409155702414,0.07233181692403479,
AL810962,D10,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200116_120102,LOSS,1550.0,-13.098440229630796,-54.5052492118557,0.9592756989354543,0.932087459253996,0.07022901112106716,
AL810962,D10,SIPP21e,-2,-2,(-2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-34.761537148948264,0.9973081745930574,0.8227190280110916,0.0,,
AL810962,D10,SIPP21e,-2,2,(-2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-29.555288651230512,0.9975462143399014,0.9313180735869194,0.0,,
AL810962,D10,SIPP21e,-4,-4,(-4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-20.27890680901328,0.9979647491000926,0.9946247766688269,0.0,,
AL810962,D10,SIPP21e,-4,4,(-4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-21.217754308214353,0.9958416793588651,0.8877195408150818,0.0,,
AL810962,D10,SIPP21e,-9,0,(-9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-19.49347527101054,0.9974966776984031,0.9933611569257051,0.0,,
AL810962,D10,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-21.06384732364677,0.9985572227308686,0.9950261369899542,0.0,,
AL810962,D10,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-42.622877375688404,0.9963592778482439,0.2663941592495348,0.0,,
AL810962,D10,SIPP21e,0,5,(0|5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-20.338643488343223,0.9972027794408171,0.8026493305225922,0.0,,
AL810962,D10,SIPP21e,2,-2,(2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-31.006652326431777,0.9949766682609557,0.681955449733703,0.0,,
AL810962,D10,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-42.27313232567394,0.9974415482506488,0.31548813489086136,0.0,,
AL810962,D10,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-38.432377332595934,0.997117651739748,0.6107048148007824,0.0,,
AL810962,D10,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-24.68480152223492,0.9971122050519924,0.569229183738281,0.0,,
AL810962,D10,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-18.4599197882344,0.9965342983941238,0.9940195827836539,0.0,,
AL810962,D10,SIPP21e,9,0,(9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200116_120102,LOSS,1310.0,-18.657583735650405,0.9964694731134394,0.994149352059295,0.0,,
AL810962,D10,SIPP21e,-2,-2,(-2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-55.0147643629316,-54.07708715512126,0.9844906407094914,0.3621899469941311,0.21527750258841793,
AL810962,D10,SIPP21e,-2,2,(-2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-59.12206523678469,-54.570286510941514,0.9782996615264858,0.07862215962169505,0.08302694270030897,
AL810962,D10,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-12.558361026960483,-54.86033799377765,0.9584665625136836,0.980659946659637,0.15504636611381872,
AL810962,D10,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-12.54075005402683,-55.77767134687019,0.9775399988322777,0.9862276813798834,0.28925619404991687,
AL810962,D10,SIPP21e,-9,0,(-9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-12.578816839606588,-54.77196126790295,0.9553697118754728,0.9697342731178838,0.20969130786858448,
AL810962,D10,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-12.151699214642576,-55.553036201919895,0.9563609673832385,0.9826052640492805,0.3506553644803647,
AL810962,D10,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-23.666959151945775,-57.337912334216526,0.9861137571895122,0.6841522137708853,0.06912215487869233,
AL810962,D10,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-12.501904306325741,-55.375186923909496,0.9295376675181415,0.960558153091305,0.20294367596459495,
AL810962,D10,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-13.739646694013572,-54.65024066404294,0.9785734404279942,0.9882144893473501,0.020051104063457115,
AL810962,D10,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-58.914216617908096,-54.3543748142838,0.9809937265491876,0.35483861156918106,0.15925152243681928,
AL810962,D10,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-54.64383536546666,-54.22874899684393,0.9758747334268261,0.32201463161259225,0.13406966425588462,
AL810962,D10,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-12.614377432713809,-55.40109359299095,0.9682077276093907,0.9667169161234721,0.14967009487721927,
AL810962,D10,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-12.814286196939065,-54.972698414872866,0.9551720203979156,0.9721724045332842,0.09480665173853386,
AL810962,D10,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200204_112809,LOSS,1550.0,-12.35158832144225,-55.853748888213886,0.9451012274661575,0.9331687075458922,0.3174634746363466,
AL810962,D10,SIPP21e,-2,-2,(-2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-32.22243280458497,0.9970417951776243,0.9389247465707132,0.0,,
AL810962,D10,SIPP21e,-2,2,(-2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-27.704508842500218,0.9964893662605274,0.965912359536775,0.0,,
AL810962,D10,SIPP21e,-4,-4,(-4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-18.954340337149915,0.997857166720231,0.9956835046456163,0.0,,
AL810962,D10,SIPP21e,-4,4,(-4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-19.815073017060058,0.9974294884160402,0.9079426639091578,0.0,,
AL810962,D10,SIPP21e,-9,0,(-9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-18.20932600897504,0.996837301870837,0.9946319218264909,0.0,,
AL810962,D10,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-19.07745499140583,0.9970491313840757,0.9946578424461429,0.0,,
AL810962,D10,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-42.511372038541595,0.9956767414111269,0.17639963534363956,0.0,,
AL810962,D10,SIPP21e,0,5,(0|5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-18.857406432834978,0.9970185646477349,0.7228930324027778,0.0,,
AL810962,D10,SIPP21e,2,-2,(2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-31.16837857296923,0.9962751137266346,0.5148037619725869,0.0,,
AL810962,D10,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-40.69421139472979,0.9969693781219777,0.42066754752219504,0.0,,
AL810962,D10,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-37.691619865072425,0.9971503498088248,0.6804104772842982,0.0,,
AL810962,D10,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-23.831802025961224,0.9970907371593511,0.6939154535205105,0.0,,
AL810962,D10,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-16.888981803436764,0.9956122744460709,0.9928264615676676,0.0,,
AL810962,D10,SIPP21e,9,0,(9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200204_112809,LOSS,1310.0,-17.084937902749516,0.9964444472930553,0.9943352430533735,0.0,,
AL810962,D11,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191116_012947,LOSS,1550.0,-13.246593390786074,0.9382947243973234,0.9677502547306931,0.0,,
AL810962,D11,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191116_012947,LOSS,1550.0,-45.65263494721148,0.9698685158175451,0.10009461635109007,0.0,,
AL810962,D11,SIPP21e,0,3,(0|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191116_012947,LOSS,1550.0,-35.11609793687239,0.9179110016190456,0.6324369775920257,0.0,,
AL810962,D11,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191116_012947,LOSS,1550.0,-41.32481283543166,0.9618443431989434,0.5349253125875328,0.0,,
AL810962,D11,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191116_012947,LOSS,1550.0,-40.26810748360549,0.9502409755043044,0.631947145797142,0.0,,
AL810962,D11,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191116_012947,LOSS,1550.0,-13.583028628934699,0.9249104117969532,0.9378659323801656,0.0,,
AL810962,D11,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191116_012947,LOSS,1550.0,-13.393701258175497,0.9567133632359471,0.9622081275503841,0.0,,
AL810962,D11,SIPP21e,6,0,(6|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191116_012947,LOSS,1550.0,-13.553877659345744,0.9523498712166403,0.9603881681318083,0.0,,
AL810962,D11,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191116_012947,LOSS,1310.0,-19.123792639176827,0.9982725541873047,0.9959337851355172,0.0,,
AL810962,D11,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191116_012947,LOSS,1310.0,-49.83088235553441,0.9967815653442107,0.14675498032436374,0.0,,
AL810962,D11,SIPP21e,0,3,(0|3),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191116_012947,LOSS,1310.0,-48.31705022830283,0.9978454086518873,0.20382759579419596,0.0,,
AL810962,D11,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191116_012947,LOSS,1310.0,-38.88918782904511,0.9972821730434456,0.7825389969100353,0.0,,
AL810962,D11,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191116_012947,LOSS,1310.0,-32.2570641166094,0.9966971786300988,0.9535938350783273,0.0,,
AL810962,D11,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191116_012947,LOSS,1310.0,-25.38571581603901,0.9975516960014086,0.8777108546215006,0.0,,
AL810962,D11,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191116_012947,LOSS,1310.0,-18.315174809154996,0.9981800327535506,0.995907903544969,0.0,,
AL810962,D11,SIPP21e,6,0,(6|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20191116_012947,LOSS,1310.0,-18.03278944055637,0.9981140308581317,0.9942551319364726,0.0,,
AL810962,D11,SIPP21e,-2,-2,(-2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-15.261148290359415,-64.82521118945442,0.9974388834669654,0.9961264263795065,0.00985354392960569,
AL810962,D11,SIPP21e,-2,2,(-2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-36.65807704609324,-59.71277010259655,0.9956435521924213,0.6238278083051979,0.6155482867649593,
AL810962,D11,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-13.77303307254624,-66.68537658765854,0.9924364192432046,0.9957124306188553,0.12811102000355568,
AL810962,D11,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-15.023744391422952,-68.99313627116499,0.9960398042647037,0.9942779529011525,0.22476734891734862,
AL810962,D11,SIPP21e,-9,0,(-9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-13.713435943442164,-64.33704181810026,0.9921387485130879,0.9928554138999327,0.07493238243550204,
AL810962,D11,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-13.625931873626541,-62.61426082093385,0.9890697122328228,0.9796900266008125,0.5151534287172674,
AL810962,D11,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-45.13318689784501,-58.572588157258,0.9971662492868971,0.051610459243320084,0.09590563851526146,
AL810962,D11,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-15.954996351079899,-64.14013109856751,0.9928381578366932,0.9840819055012378,0.5622971548324639,
AL810962,D11,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-14.947708905965555,-66.10905493472819,0.9943311720929711,0.9973956929551603,0.11335341647147923,
AL810962,D11,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-40.137237378396094,-60.17752251494676,0.9969778798169128,0.513187574029055,0.1858300350851133,
AL810962,D11,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-39.359603586257435,-59.4640048436122,0.9947756087920409,0.5801245650768612,0.5112226591454684,
AL810962,D11,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-13.687948820339898,-65.68156428249495,0.9903737626390174,0.9946038034938015,0.39802344038521653,
AL810962,D11,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-13.695503379072761,-62.586223590304144,0.9928966291907425,0.9956971330591876,0.6499480236886925,
AL810962,D11,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200321_175256,LOSS,1550.0,-13.407657430070685,-61.411975139111746,0.9844893566617678,0.9869228774157602,0.41679235153283856,
AL810962,D11,SIPP21e,-2,-2,(-2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-26.098574319155887,0.9466946803096913,0.8344258990719636,0.0,,
AL810962,D11,SIPP21e,-2,2,(-2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-32.09404694286059,0.9534265677815613,0.8126297358149115,0.0,,
AL810962,D11,SIPP21e,-4,-4,(-4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-19.40841666945198,0.9218292836962025,0.8177512538907071,0.0,,
AL810962,D11,SIPP21e,-4,4,(-4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-28.772078034235165,0.9412714853863461,0.5955605301240934,0.0,,
AL810962,D11,SIPP21e,-9,0,(-9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-18.718242505601665,0.9244470917678131,0.8959093240153433,0.0,,
AL810962,D11,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-19.388332806964172,0.8168551314489342,0.527617119115282,0.0,,
AL810962,D11,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-43.555162187549286,0.9514500024138464,0.36228147799726307,0.0,,
AL810962,D11,SIPP21e,0,5,(0|5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-28.30237210647465,0.8398989601501015,0.3776637619011809,0.0,,
AL810962,D11,SIPP21e,2,-2,(2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-24.040196299698437,0.9343430603964965,0.5900226224021774,0.0,,
AL810962,D11,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-36.422144350013696,0.9497166316833255,0.5733537589362445,0.0,,
AL810962,D11,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-30.314327117230278,0.9566579754508704,0.9152861345117124,0.0,,
AL810962,D11,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-22.25984803866595,0.9156255614530846,0.17488222428345723,0.0,,
AL810962,D11,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-18.740845262713265,0.9220247109771191,0.7621149686344023,0.0,,
AL810962,D11,SIPP21e,9,0,(9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200321_175256,LOSS,1310.0,-18.971947248122888,0.845706921338091,0.6627849966116663,0.0,,
AL810962,D12,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191116_053450,LOSS,1550.0,-13.10507140716436,0.9616510331309733,0.9511071202479743,0.0,,
