Lot,Wafer,Mask,Row,Column,DieLabel,TestSite,Name,Date,AnalysisType,AnalysisWavelength [nm],IL(ref-01) [dB],IL(ref-02) [dB],Rsq_REF,Rsq_Spiral01,Rsq_Spiral02,Error_flag
AL913843,D08,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-14.757047619765217,0.9981521559890821,0.9948884042571183,0.0,,
AL913843,D08,SIPP21e,9,0,(9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-17.532520794269658,0.998238763866982,0.9835371525019992,0.0,,
AL913843,D09,SIPP21e,-2,-2,(-2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-46.04272709306679,-68.66840892945766,0.9654821927141802,0.28199979279242904,0.005834018486634007,
AL913843,D09,SIPP21e,-2,2,(-2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-47.3951221808029,-67.94096789389096,0.9789680451995946,0.10090061920612992,0.00936974107696431,
AL913843,D09,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-52.1923284351069,-67.99830353082507,0.9879127902718198,0.5400614401820409,0.035458903089685356,
AL913843,D09,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-56.68529941319139,-67.89542573233484,0.9793374273855896,0.001942344809296892,0.014521449269387698,
AL913843,D09,SIPP21e,-9,0,(-9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-56.185324902573484,-67.34402869646146,0.974524686538158,0.02209609916544497,0.03483061991235692,
AL913843,D09,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-55.35605408142146,-65.61246700720221,0.9939866991733194,0.29189876406219795,0.007782806076821247,
AL913843,D09,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-49.20191808612435,-66.79940614043153,0.9819375090608473,0.5964933443529343,0.050164467650798183,
AL913843,D09,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-61.00261208671236,-67.27989578282086,0.9850085391001321,0.2521978285161519,0.012698270972377745,
AL913843,D09,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-46.81981073028146,-66.90032655419054,0.9654233552921737,0.14673257915910032,0.04865823059110541,
AL913843,D09,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-21.186944039822265,-50.799701541448485,0.9809094820751871,0.1665789993063509,0.008596575671688034,
AL913843,D09,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-22.56272371288651,-48.7928665387808,0.9837297286411623,0.29430041989285327,0.09035465516023855,
AL913843,D09,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-56.388199723453,-66.36679450202428,0.9854205474625125,0.11180731392243215,0.03297773439790552,
AL913843,D09,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-63.596373629930895,-69.4595225288067,0.9831102643397479,0.004782771562626853,0.04770060700038237,
AL913843,D09,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_102531,LOSS,1550.0,-46.86779749240668,-67.11637400275504,0.986462414132783,0.5737260364629698,0.011044373254579631,
AL913843,D09,SIPP21e,-2,-2,(-2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-50.02084454427677,0.9986869836290524,0.025659902315102068,0.0,,
AL913843,D09,SIPP21e,-2,2,(-2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-39.0861098968162,0.9977294919392552,0.2276305905016247,0.0,,
AL913843,D09,SIPP21e,-4,-4,(-4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-50.00694425390975,0.9986203607316336,0.011092587258973885,0.0,,
AL913843,D09,SIPP21e,-4,4,(-4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-44.78133763158985,0.998293782416779,0.2016381232751313,0.0,,
AL913843,D09,SIPP21e,-9,0,(-9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-49.87934865504212,0.9989796926499607,0.016762626776219536,0.0,,
AL913843,D09,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-43.05794174424955,0.997851578456186,0.34219417832091814,0.0,,
AL913843,D09,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-50.09092776436228,0.9982510324985092,0.02185645878615705,0.0,,
AL913843,D09,SIPP21e,0,5,(0|5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-48.652658054517815,0.9982671608212468,0.18437927675578425,0.0,,
AL913843,D09,SIPP21e,2,-2,(2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-50.19186430374975,0.9984220805229967,0.046784549082335536,0.0,,
AL913843,D09,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-37.834011704835575,0.9983843409990252,0.17477607277674456,0.0,,
AL913843,D09,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-43.64139030656952,0.9988959313464807,0.29200319530943764,0.0,,
AL913843,D09,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-41.136411138060794,0.998432704665765,0.3826248743895868,0.0,,
AL913843,D09,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-48.592996587074595,0.9987316785340207,0.10071285738937308,0.0,,
AL913843,D09,SIPP21e,9,0,(9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_134217,LOSS,1310.0,-48.172230375465006,0.9981559528762588,0.056510342439748174,0.0,,
AL913843,D10,SIPP21e,-2,-2,(-2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-56.043244411441265,-65.37219397755689,0.9826914066985764,0.006816515734362039,0.02926170429268904,
AL913843,D10,SIPP21e,-2,2,(-2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-56.076040078216465,-65.36023912051513,0.9840039170637518,0.015124402442740936,0.036048043932317864,
AL913843,D10,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-55.6625920515944,-64.91512995929224,0.9953014119072661,0.010673217584004413,0.006686962682446174,
AL913843,D10,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-55.85908697824925,-65.47509944310877,0.9906868292676633,0.01966387156578908,0.009699466236321563,
AL913843,D10,SIPP21e,-9,0,(-9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-55.72298753429277,-65.21209827541679,0.9900327563758154,0.08133432314204336,0.016658840749379733,
AL913843,D10,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-55.67740153755585,-65.17920847715868,0.9980475239626067,0.01219922931932782,0.005145791534006294,
AL913843,D10,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-56.01426059889491,-65.29465416583116,0.9835440153354141,0.03852016625990273,0.013249158742877909,
AL913843,D10,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-55.47866630542558,-65.3707344456634,0.99494384237857,0.03796339863214926,0.020727251602637775,
AL913843,D10,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-55.685601383345784,-65.3313525790727,0.9894510830264215,0.009541503178566058,0.0013590876346306624,
AL913843,D10,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-56.089011092932196,-65.49653786982526,0.9912994188611053,0.009857704487787333,0.016990173340853953,
AL913843,D10,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-56.047932866997144,-65.49515080554556,0.9894187897078787,0.018498414473752,0.009025395608338593,
AL913843,D10,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-56.356143796947435,-65.66147810489929,0.9963048847051006,0.003048066009685546,0.022932186713295444,
AL913843,D10,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-55.77882492759818,-65.36575770540367,0.9951411437208985,0.03495852479590711,0.009334500375958399,
AL913843,D10,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_130516,LOSS,1550.0,-55.58714013497229,-64.69097525216057,0.997358118483338,0.03705859955882784,0.005871996980032046,
AL913843,D10,SIPP21e,-2,-2,(-2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.3430993764905,0.9984677741884621,0.016849360757534293,0.0,,
AL913843,D10,SIPP21e,-2,2,(-2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.33671655039143,0.998635728217238,0.021701830825225477,0.0,,
AL913843,D10,SIPP21e,-4,-4,(-4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-48.29742375359274,0.9982318529082832,0.08093202934059052,0.0,,
AL913843,D10,SIPP21e,-4,4,(-4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.40160830502282,0.9982635661857988,0.01390459147730072,0.0,,
AL913843,D10,SIPP21e,-9,0,(-9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.34430938199512,0.9982186595953625,0.012762832899769871,0.0,,
AL913843,D10,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.810764202993596,0.9969418210821038,0.01905139685148194,0.0,,
AL913843,D10,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.313405118271476,0.9981204918075737,0.025065604494644567,0.0,,
AL913843,D10,SIPP21e,0,5,(0|5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.68613450108023,0.9983008215707327,0.02026281674785768,0.0,,
AL913843,D10,SIPP21e,2,-2,(2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.14254651260126,0.9982276063900497,0.05868580514623856,0.0,,
AL913843,D10,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.52008762686455,0.9976593540980541,0.000789993694314095,0.0,,
AL913843,D10,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.368078365165275,0.9982571318361487,0.014046107420968235,0.0,,
AL913843,D10,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.72348634051741,0.9987670274069307,0.03222766845764913,0.0,,
AL913843,D10,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.68934858314606,0.9975377730383395,0.010193278887034918,0.0,,
AL913843,D10,SIPP21e,9,0,(9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200502_231858,LOSS,1310.0,-47.854139006061814,0.9979926546662733,0.07513775696886082,0.0,,
AL913843,D11,SIPP21e,-2,-2,(-2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-14.540686757434742,-69.33627030950447,0.9642838799286858,0.9588262633156497,0.019063780497473592,
AL913843,D11,SIPP21e,-2,2,(-2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-19.884604629449314,-60.1776471027697,0.9692986215190036,0.37407339067874223,0.2726232647501161,
AL913843,D11,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-13.26648802672571,-70.99172806293791,0.990006500372943,0.9919620512830545,0.0264350968168634,
AL913843,D11,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-13.218125058141595,-72.2103680984219,0.9809251606627629,0.9793136048697645,0.054927243980843476,
AL913843,D11,SIPP21e,-9,0,(-9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-13.574532955295581,-71.15385745224921,0.9868703475328221,0.9860512878041954,0.01637494198915257,
AL913843,D11,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-14.876624584976526,-68.7119414366025,0.9941488964222598,0.9855444774688181,0.008695434472805408,
AL913843,D11,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-17.264069826662308,-65.54317777771212,0.9706425569023608,0.8664067291621216,0.1238576337376186,
AL913843,D11,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-13.326077764519141,-72.01475085161655,0.9937579541989672,0.9912967441446456,0.009280166026877645,
AL913843,D11,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-14.160667767477207,-66.18886722202842,0.9801150657406406,0.9710550395483633,0.01384780499161109,
AL913843,D11,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-17.415464378478646,-67.49111732164602,0.9777302969077888,0.9245419764552832,0.07233614028302437,
AL913843,D11,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-18.170531456256867,-61.89399274442985,0.9789250866990817,0.7740398585167367,0.09795190845218993,
AL913843,D11,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-13.36816033940704,-70.54643254460825,0.9881352717163959,0.9916129775539331,0.005881683711450703,
AL913843,D11,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-13.242663787327729,-71.93747052232993,0.9910451703370913,0.9897290523524598,0.0069853834278085225,
AL913843,D11,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_142209,LOSS,1550.0,-13.314186531250016,-69.8399766478833,0.9950376091306814,0.9933520349239738,0.0329203562718271,
AL913843,D11,SIPP21e,-2,-2,(-2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-44.40945457702037,0.9979442303081052,0.6736757831680268,0.0,,
AL913843,D11,SIPP21e,-2,2,(-2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-24.280890434689354,0.9985880444844487,0.9590016055471925,0.0,,
AL913843,D11,SIPP21e,-4,-4,(-4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-17.842162330285646,0.9988051098412883,0.9956537463669093,0.0,,
AL913843,D11,SIPP21e,-4,4,(-4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-17.242558405341697,0.9985893340890084,0.9950661403761146,0.0,,
AL913843,D11,SIPP21e,-9,0,(-9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-17.924419603117713,0.9987799428136833,0.9956282666303174,0.0,,
AL913843,D11,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-19.860015062455204,0.9981192443619321,0.9871867033270986,0.0,,
AL913843,D11,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-34.99657570368436,0.9988327870901696,0.5438028750248842,0.0,,
AL913843,D11,SIPP21e,0,5,(0|5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-16.692610802929266,0.9979116858008255,0.9949233207586943,0.0,,
AL913843,D11,SIPP21e,2,-2,(2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-50.35545813606768,0.9984860278662137,0.03050544281049905,0.0,,
AL913843,D11,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-23.191264208247958,0.9987077848361586,0.9690730854916565,0.0,,
AL913843,D11,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-30.126400123699568,0.9986211012255141,0.8341857538336853,0.0,,
AL913843,D11,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-25.11884161994385,0.9983505548931553,0.9003845602323289,0.0,,
AL913843,D11,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-17.048904985065747,0.9983354200397221,0.9949172342678739,0.0,,
AL913843,D11,SIPP21e,9,0,(9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_030012,LOSS,1310.0,-49.04271384117055,0.998489567213388,0.024323643574103215,0.0,,
AL913843,D12,SIPP21e,-2,-2,(-2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-19.466307182825403,-61.43838117879932,0.9891260188060693,0.9234141190410967,0.029351117049823072,
AL913843,D12,SIPP21e,-2,2,(-2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-20.145219680503942,-59.34447529655881,0.9903680150235903,0.8912935821125028,0.03660176751962363,
AL913843,D12,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-63.99040545864773,-65.47190418831815,0.9961234281982144,0.17597324511541124,0.03384807701026282,
AL913843,D12,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-55.01750251340127,-65.9342145483024,0.9935743197697285,0.6427580889115778,0.02615150458648463,
AL913843,D12,SIPP21e,-9,0,(-9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-51.435095500994066,-65.85464352466079,0.9905280631865729,0.6331637723593919,0.010611343018881336,
AL913843,D12,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-55.56455699777871,-65.85193831850484,0.9980848700111381,0.18458259428518908,0.07032439683702585,
AL913843,D12,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-49.67973115440691,-65.83625979936915,0.9887593076105201,0.6020735370867092,0.009045823352839766,
AL913843,D12,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-56.90066137819667,-65.93306409710203,0.9958388701471034,0.1652935848057966,0.028075977785762096,
AL913843,D12,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-21.88332717693993,-61.87713425245602,0.990423679287669,0.9314456580175183,0.09134590184434543,
AL913843,D12,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-46.56694351879196,-67.32565954092206,0.9913124426755685,0.6539161083632543,0.03288381439157029,
AL913843,D12,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-22.571476495340903,-60.083345267670666,0.9901327222055517,0.8938870948791822,0.09333875535637226,
AL913843,D12,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-56.556756892154226,-66.33396710912348,0.9965458974563555,0.11605828639308469,0.01742886545421185,
AL913843,D12,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-55.59215256468451,-65.41581160017813,0.9957273452437441,0.051892445469360005,0.03073011329164177,
AL913843,D12,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_183412,LOSS,1550.0,-56.895363040799566,-65.2866066455972,0.9957839840280465,0.1942526933339429,0.01979963326184253,
AL913843,D13,SIPP21e,-2,-2,(-2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-18.752973985956487,-64.3413702652324,0.9713522001804531,0.8062990103907002,0.08155380345332841,
AL913843,D13,SIPP21e,-2,2,(-2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-54.70447386310843,-69.05803463117627,0.9768783385153611,0.3881357989171763,0.12459732775743826,
AL913843,D13,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-13.519566338174627,-70.5614205483289,0.9908414451222864,0.9877614450675571,0.008483560611177943,
AL913843,D13,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-13.04679965305695,-68.31153810648539,0.9795223820289276,0.9838203982764944,0.0840785222963848,
AL913843,D13,SIPP21e,-9,0,(-9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-48.554788743720565,-65.87662738584186,0.9858107489184026,0.10226707610822228,0.014499234876745981,
AL913843,D13,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-47.79066324788073,-66.93700898908355,0.9961391496412971,0.420279008822518,0.1500679686387274,
AL913843,D13,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-58.95749682675887,-59.9860463944824,0.9799004796498301,0.0314265856401682,0.5088327313107606,
AL913843,D13,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-46.64247394366248,-65.40242318723176,0.9935003234520832,0.4051572441542506,0.042375153559334966,
AL913843,D13,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-16.080708766370662,-68.57657244855363,0.9806657311899727,0.8717029615008628,0.03407478006819109,
AL913843,D13,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-56.53861564460158,-65.90297274657496,0.9838880475080655,0.04239600209993277,0.00746925697512546,
AL913843,D13,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-51.540086621942464,-67.24081197124906,0.9804827979395325,0.049126409360094936,0.15301928030640366,
AL913843,D13,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-18.06419337572879,-67.90856886151596,0.9942337122848355,0.9081059471342979,0.014620282589685618,
AL913843,D13,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-51.20479976171919,-65.14527883114351,0.9944629042773672,0.23183067218047637,0.013417332562234097,
AL913843,D13,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200331_154133,LOSS,1550.0,-51.06793679430848,-64.98332393285818,0.9974331642994976,0.42616738614108796,0.004021503879773403,
AL913843,D13,SIPP21e,-2,-2,(-2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_064050,LOSS,1310.0,-28.853685858863173,0.9977797218056036,0.899343376354184,0.0,,
AL913843,D13,SIPP21e,-2,2,(-2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_064050,LOSS,1310.0,-26.694081772416894,0.9982780048799718,0.8841675104293236,0.0,,
AL913843,D13,SIPP21e,-4,-4,(-4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_064050,LOSS,1310.0,-19.85141684647533,0.9982960913992482,0.9911736677611003,0.0,,
AL913843,D13,SIPP21e,-4,4,(-4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200503_064050,LOSS,1310.0,-24.45078700491831,0.9970891675435845,0.980138561605018,0.0,,
